x,y
9.75,-8.125
9.375009469457842,-7.733990223966478
9.003806722052474,-7.352354735344355
8.636391757783894,-6.9799983637030625
8.272764576652104,-6.616825938612028
7.912925178657104,-6.2627422896406735
7.556873563798894,-5.91765224635843
7.204609732077474,-5.581460638334725
6.856133683492843,-5.254072295138988
6.511445418044998,-4.93539204634064
6.170544935733948,-4.6253247215091156
5.833432236559684,-4.3237751502138355
5.5001073205222095,-4.030648162024232
5.170570187621524,-3.745848586509732
4.844820837857631,-3.469281253239761
4.522859271230524,-3.2008509917837458
4.204685487740209,-2.9404626317111173
3.8902994873866827,-2.6880210025913005
3.579701270169946,-2.4434309339937235
3.2728908360899984,-2.2065972554878126
2.96986818514684,-1.977424796642997
2.670633317340472,-1.755818387028703
2.375186232670892,-1.541682856214356
2.0835269311381026,-1.3349230337693871
1.7956554127421036,-1.1354437492632226
1.5115716774828925,-0.9431498322652896
1.2312757253604718,-0.7579461123450137
0.9547675563748403,-0.579737419071825
0.6820471705259981,-0.40842858201514964
0.41311456781394496,-0.24392443074441506
0.14796974823868103,-0.08612979482904759
-0.11338728819979238,0.06505049616152281
-0.3709565415014766,0.20971161265786975
-0.6247380116663717,0.34794872509056685
-0.8747316986944762,0.47985700389018593
-1.120937602585793,0.6055316194873006
-1.363355723340319,0.725067742312481
-1.601986060958056,0.8385605427963019
-1.8368286154390039,0.9461051913693361
-2.067883386783161,1.047796858462155
-2.295150374990532,1.143730714505332
-2.518629580061111,1.234001929929439
-2.7383210019949007,1.3187056751650483
-2.9542246407919,1.3979371206427333
-3.1663404964521105,1.4717914367930662
-3.3746685689755322,1.5403637940466206
-3.579208858362163,1.6037493628339674
-3.7799613646120056,1.6620433135856811
-3.9769260877250585,1.7153408167323323
-4.170103027701321,1.7637370427044954
-4.359492184540795,1.8073271619327413
-4.5450935582434795,1.8462063448476447
-4.726907148809374,1.8804697618797757
-4.904932956238479,1.9102125834597095
-5.079170980530796,1.9355299800180161
-5.249621221686322,1.9565171219852706
-5.416283679705058,1.9732691797920436
-5.5791583545870065,1.9858813238689093
-5.738245246332164,1.9944487246464384
-5.893544354940532,1.9990665525552056
-6.045055680412112,1.9998299780257818
-6.192779222746901,1.9968341714887412
-6.3367149819449,1.9901743033746544
-6.476862958006112,1.9799455441140963
-6.613223150930532,1.966243064137637
-6.745795560718164,1.9491620338758513
-6.8745801873690064,1.9287976237593103
-6.999577030883058,1.905245004218588
-7.120786091260322,1.8785993456842554
-7.238207368500795,1.8489558185868868
-7.35184086260448,1.816409593357053
-7.461686573571375,1.7810558404253283
-7.56774450140148,1.7429897302222837
-7.6700146460947956,1.7023064331784932
-7.768497007651322,1.6591011197245285
-7.86319158607106,1.6134689602909627
-7.954098381354006,1.565505125308368
-8.041217393500165,1.5153047852073174
-8.124548622509533,1.4629631104183831
-8.204092068382112,1.408575271372138
-8.2798477311179,1.352236438499154
-8.351815610716901,1.294041782230005
-8.419995707179112,1.2340864729952628
-8.484388020504532,1.1724656812255
-8.544992550693166,1.1092745773512895
-8.601809297745007,1.0446083318032036
-8.65483826166006,0.9785621150118151
-8.704079442438323,0.9112310974076964
-8.749532840079796,0.8427104494214201
-8.791198454584482,0.7730953414835592
-8.829076285952375,0.7024809440246857
-8.86316633418348,0.6309624274753727
-8.893468599277796,0.5586349622661926
-8.919983081235323,0.48559371882771785
-8.94270978005606,0.4119338675905213
-8.961648695740006,0.33775057898517546
-8.976799828287163,0.2631390234422529
-8.988163177697533,0.18819437139232623
-8.995738743971113,0.11301179326596807
-8.999526527107902,0.03768645949375101
-8.999526527107902,-0.03768645949375234
-8.995738743971112,-0.1130117932659694
-8.988163177697533,-0.18819437139232756
-8.976799828287163,-0.2631390234422542
-8.961648695740006,-0.33775057898517674
-8.94270978005606,-0.4119338675905226
-8.919983081235323,-0.4855937188277192
-8.893468599277796,-0.5586349622661938
-8.86316633418348,-0.630962427475374
-8.829076285952375,-0.702480944024687
-8.79119845458448,-0.7730953414835604
-8.749532840079796,-0.8427104494214214
-8.70407944243832,-0.9112310974076976
-8.654838261660059,-0.9785621150118162
-8.601809297745007,-1.044608331803205
-8.544992550693165,-1.1092745773512906
-8.484388020504532,-1.1724656812255012
-8.419995707179112,-1.2340864729952639
-8.351815610716901,-1.294041782230006
-8.2798477311179,-1.3522364384991552
-8.204092068382112,-1.4085752713721384
-8.124548622509533,-1.4629631104183836
-8.041217393500164,-1.5153047852073178
-7.954098381354005,-1.5655051253083685
-7.863191586071059,-1.6134689602909629
-7.768497007651321,-1.659101119724529
-7.6700146460947956,-1.7023064331784934
-7.56774450140148,-1.742989730222284
-7.461686573571374,-1.7810558404253283
-7.3518408626044796,-1.8164095933570534
-7.238207368500794,-1.8489558185868868
-7.120786091260322,-1.878599345684256
-6.999577030883057,-1.905245004218588
-6.874580187369006,-1.9287976237593107
-6.745795560718164,-1.9491620338758513
-6.613223150930532,-1.9662430641376374
-6.476862958006111,-1.9799455441140958
-6.3367149819449,-1.9901743033746548
-6.1927792227469,-1.9968341714887408
-6.045055680412109,-1.9998299780257822
-5.893544354940531,-1.9990665525552054
-5.738245246332163,-1.9944487246464386
-5.579158354587005,-1.9858813238689088
-5.416283679705057,-1.9732691797920436
-5.24962122168632,-1.9565171219852704
-5.079170980530794,-1.9355299800180163
-4.904932956238478,-1.910212583459709
-4.726907148809373,-1.8804697618797759
-4.545093558243478,-1.8462063448476442
-4.359492184540794,-1.8073271619327413
-4.17010302770132,-1.763737042704495
-3.9769260877250563,-1.7153408167323319
-3.779961364612004,-1.6620433135856802
-3.579208858362162,-1.603749362833967
-3.3746685689755305,-1.5403637940466193
-3.1663404964521087,-1.4717914367930658
-2.9542246407918986,-1.3979371206427333
-2.738321001994898,-1.3187056751650474
-2.5186295800611083,-1.2340019299294371
-2.2951503749905293,-1.143730714505331
-2.067883386783157,-1.0477968584621529
-1.8368286154390039,-0.9461051913693361
-1.601986060958052,-0.8385605427963005
-1.363355723340319,-0.725067742312481
-1.1209376025857876,-0.6055316194872971
-0.8747316986944762,-0.47985700389018593
-0.6247380116663663,-0.3479487250905642
-0.3709565415014766,-0.20971161265786975
-0.11338728819978705,-0.06505049616151926
0.14796974823868103,0.08612979482904759
0.41311456781394895,0.24392443074441683
0.6820471705259981,0.40842858201514964
0.9547675563748443,0.5797374190718276
1.2312757253604718,0.7579461123450137
1.5115716774828978,0.9431498322652923
1.7956554127421036,1.1354437492632226
2.083526931138108,1.3349230337693907
2.375186232670892,1.541682856214356
2.6706333173404775,1.7558183870287065
2.96986818514684,1.977424796642997
3.2728908360900038,2.206597255487817
3.579701270169946,2.4434309339937235
3.890299487386688,2.688021002591306
4.204685487740209,2.9404626317111173
4.522859271230532,3.200850991783752
4.844820837857631,3.469281253239761
5.170570187621532,3.7458485865097373
5.5001073205222095,4.030648162024232
5.833432236559689,4.323775150213842
6.170544935733948,4.6253247215091156
6.511445418045006,4.935392046340645
6.856133683492843,5.254072295138988
7.204609732077479,5.581460638334732
7.556873563798894,5.91765224635843
7.912925178657112,6.262742289640681
8.272764576652104,6.616825938612028
8.636391757783901,6.9799983637030705
9.003806722052474,7.352354735344355
9.37500946945785,7.733990223966485
9.75,8.125
